gene,log2FoldChange,pval,padj,-log10(padj)
ENSG00000266371,0.42809500453374394,6.2560124572970025e-06,1.119181125454092e-05,4.9510996226587025
ENSG00000163735,-0.7557305651443145,6.330636701157961e-06,1.1314458502788305e-05,4.946366226055552
ENSG00000102010,0.8418355256556765,6.328481586755017e-06,1.1314458502788305e-05,4.946366226055552
ENSG00000147604,-0.6177671183818398,6.345994649073586e-06,1.1336475115442758e-05,4.945521960952982
ENSG00000196914,-0.5179444361755161,6.57347404307335e-06,1.1737222681026135e-05,4.930434655814044
ENSG00000179082,0.472906069011003,6.579469192340199e-06,1.1742306261927723e-05,4.9302465965754
ENSG00000202533,0.4323893631765463,6.679217624044647e-06,1.1914625412571274e-05,4.923919607015431
ENSG00000125900,0.4221357839042284,6.9377812521680124e-06,1.2369944584410462e-05,4.907632245943931
ENSG00000172331,-0.7702319652662628,7.11108132043941e-06,1.2672877842923556e-05,4.897124751384856
ENSG00000276449,-0.45767975538841515,7.241776562077955e-06,1.2899630647827494e-05,4.8894227245772495
ENSG00000197536,0.4185763349045242,7.3499536669240725e-06,1.3086075025120185e-05,4.883190594132238
ENSG00000143847,-0.5791548202374315,7.3972728287518735e-06,1.316403990994489e-05,4.880610809707764
ENSG00000163491,-0.41768261772298343,7.452762622437491e-06,1.3256463796705695e-05,4.8775723098975305
ENSG00000049089,0.8482596681976315,7.600491811110463e-06,1.3512790493537668e-05,4.869254956617959
ENSG00000226758,0.54140109209229,7.665049814049126e-06,1.3621074705289776e-05,4.86578862515718
ENSG00000178458,0.4238188345750578,7.669463624054004e-06,1.3622428246534017e-05,4.865745470978737
ENSG00000138411,0.6142241822966549,7.692894595009967e-06,1.36575425223166e-05,4.864627438649462
ENSG00000105492,-0.595974834560728,7.928403892072406e-06,1.4068956478320683e-05,4.851738113831343
ENSG00000247982,-0.5713018094862203,8.021225830020906e-06,1.4226900782680923e-05,4.8468896972153654
ENSG00000188559,0.42895320067197257,8.063359679890639e-06,1.4294834413494336e-05,4.844820870996597
ENSG00000267412,-0.4030518433337907,8.092938528477851e-06,1.4340456394879991e-05,4.843437026727924
ENSG00000038427,0.398517540458446,8.156235547673034e-06,1.4445754317578546e-05,4.8402597755637276
ENSG00000255776,-0.5542323166224726,8.557572007872442e-06,1.5149379966475657e-05,4.819605141593929
ENSG00000148468,-0.42967682171061033,9.066643426097349e-06,1.604296962966941e-05,4.794715238644926
ENSG00000211753,-0.7656708196366235,9.326687064513473e-06,1.6495278686882528e-05,4.782640342673785
ENSG00000196735,-0.6018135834107248,9.399209232458622e-06,1.6615663714251496e-05,4.779482306104808
ENSG00000102554,0.5038094493311059,9.45184227621951e-06,1.6700791894978102e-05,4.777262935591012
ENSG00000244198,-0.4438006112842219,9.481747531665523e-06,1.6745699949390342e-05,4.776096694776568
ENSG00000233609,-0.47222653710763685,9.486788136891587e-06,1.674667285878165e-05,4.77607146340926
ENSG00000053524,-0.491083792532789,9.56243662131719e-06,1.6872227340356254e-05,4.772827581443234
ENSG00000196664,0.5106293226813912,9.59612889857039e-06,1.692366940504376e-05,4.771505466971537
ENSG00000057704,0.4425908612883483,9.700576316011085e-06,1.7099787173308765e-05,4.767009294872922
ENSG00000198840,-0.5824693524714855,9.982384984455699e-06,1.7580705334617987e-05,4.75496370509913
ENSG00000144476,-0.39838183315516645,9.98282410153375e-06,1.7580705334617987e-05,4.75496370509913
ENSG00000100385,-0.4243983314184073,1.0023501129080638e-05,1.764401095397394e-05,4.7534026812694545
ENSG00000106624,-0.5153850964739891,1.0054453535976452e-05,1.769014702320385e-05,4.752268557644216
ENSG00000228253,-0.6738022169541323,1.0165052729524304e-05,1.787630678035156e-05,4.747722200897413
ENSG00000274902,0.43577496634985513,1.0457864637383638e-05,1.838258015902025e-05,4.735593531568965
ENSG00000095397,-0.4819323966375991,1.0613205263891167e-05,1.8646846742493667e-05,4.729394598606909
ENSG00000205846,0.528579598447734,1.0643559651789187e-05,1.8691373588123196e-05,4.72835878209776
ENSG00000226608,0.44385742714089454,1.0687973978985452e-05,1.8760537854877993e-05,4.726754714781201
ENSG00000165480,0.5463547460695086,1.0809556583654588e-05,1.896502636737141e-05,4.722046549154392
ENSG00000255587,-0.4754405946459035,1.0931631978380539e-05,1.9170186779200475e-05,4.717373655677966
ENSG00000108839,0.7455985497843723,1.1116572940450203e-05,1.9485346366484614e-05,4.71029186989613
ENSG00000251513,-0.6050081542855177,1.1147161289541458e-05,1.9529784692338954e-05,4.709302544599731
ENSG00000284154,0.5853636565544859,1.1405075022231766e-05,1.9972267527194592e-05,4.699572625232278
ENSG00000166927,-0.5731165957726705,1.1599124969748871e-05,2.0302550979429043e-05,4.692449390328894
ENSG00000142675,0.4962560361446485,1.162239689201241e-05,2.0333743155350043e-05,4.691782666513151
ENSG00000211935,1.2200959027019869,1.167179381778487e-05,2.0410591158151696e-05,4.690144416498765
ENSG00000073331,0.45714154190858275,1.1753716285041392e-05,2.054421824892427e-05,4.68731037991381
ENSG00000197208,0.5240566403850727,1.1804987618918866e-05,2.062417040682312e-05,4.685623511625796
ENSG00000229644,0.5547794637947367,1.1926279404170321e-05,2.082632124417383e-05,4.681387436939085
ENSG00000120278,-0.4353355548531104,1.2130487099654329e-05,2.1173007431778495e-05,4.67421745004572
ENSG00000120306,0.6245474411661379,1.2387686468868605e-05,2.1611819704808184e-05,4.665308664191029
ENSG00000186481,-0.4866038672374995,1.25517582118867e-05,2.1887825212873954e-05,4.659797388042372
ENSG00000280604,-0.5226943164577539,1.257304087665049e-05,2.1910406316479745e-05,4.659349568611414
ENSG00000113749,0.5477823830918104,1.2576455743587972e-05,2.1910406316479745e-05,4.659349568611414
ENSG00000012223,1.1612937656606324,1.2595827553708996e-05,2.193391072611324e-05,4.658883928497911
ENSG00000130653,-0.47548477409504747,1.2870920047916134e-05,2.2402487997539517e-05,4.649703746683728
ENSG00000249042,0.44665338431597307,1.2926018461468395e-05,2.248789592410313e-05,4.648051177347801
ENSG00000104490,-0.3992759985897322,1.3127181458855655e-05,2.2827219972742e-05,4.641546976114394
ENSG00000172771,0.461455971179772,1.3232639569541675e-05,2.2999881451253704e-05,4.638274402469322
ENSG00000188001,-0.43352429937806475,1.3363708028105152e-05,2.321687514896703e-05,4.634196234075714
ENSG00000142657,0.4853668832302271,1.36034584703856e-05,2.3622392967662146e-05,4.6266761101090115
ENSG00000149527,-0.4675618171925278,1.37224201058437e-05,2.3817881337737087e-05,4.6230968727546795
ENSG00000222112,0.5640344879876362,1.3780674269088883e-05,2.3907867452884432e-05,4.621459160594775
ENSG00000182541,0.5287896367702707,1.3815915988842538e-05,2.3957864545970558e-05,4.620551894848341
ENSG00000173083,0.3906047475912872,1.382315184530821e-05,2.3959273412174546e-05,4.620526356477546
ENSG00000167483,-0.5322777147529687,1.3895317420195088e-05,2.4073169520356565e-05,4.618466725903596
ENSG00000086548,1.1955603778649875,1.398681596021883e-05,2.422043803696204e-05,4.615818006720827
ENSG00000157322,0.573611286155766,1.406884065663936e-05,2.4351171995018472e-05,4.613480131832486
ENSG00000128594,0.46957701658970746,1.416027998820121e-05,2.4498072521331407e-05,4.610868084055045
ENSG00000104375,0.3966933620403059,1.4439229861855624e-05,2.4969090118090624e-05,4.602597283194994
ENSG00000172508,-0.4494294542798769,1.4625991881099124e-05,2.5280328876969293e-05,4.597217280527155
ENSG00000005471,-0.5792006155369362,1.4762051189557816e-05,2.550368269432638e-05,4.593397103552503
ENSG00000198467,-0.3872138953678749,1.5277152627017168e-05,2.6371865954427775e-05,4.57885914039839
ENSG00000272054,-0.4260612459311126,1.52787137607288e-05,2.6371865954427775e-05,4.57885914039839
ENSG00000245105,-0.5661320598050666,1.5358419837012826e-05,2.6497181309924994e-05,4.576800322540691
ENSG00000157168,-0.9450115155348721,1.5452868182637462e-05,2.664780319983252e-05,4.574338587669866
ENSG00000012779,0.4475805720564322,1.5468960006534494e-05,2.6663225889266943e-05,4.574087307992142
ENSG00000204287,-0.3949651586198476,1.5794029633901058e-05,2.721096098588958e-05,4.5652561203481605
ENSG00000144893,0.5227695688003607,1.5872349721053003e-05,2.7333270756938e-05,4.563308396602323
ENSG00000266017,0.5200761802867528,1.6017528942346187e-05,2.7570550509899065e-05,4.559554562112418
ENSG00000198763,-0.5683771993599873,1.6077363209679606e-05,2.766077710890449e-05,4.558135622875725
ENSG00000163082,-0.43326848421514175,1.6110613621778447e-05,2.770520461467663e-05,4.557438638043444
ENSG00000072422,0.6455365953486828,1.6303540392817493e-05,2.8024057910234674e-05,4.552468978242842
ENSG00000102837,1.4328852212701548,1.671291075889785e-05,2.8714489696309984e-05,4.54189889744118
ENSG00000285534,1.487600244350516,1.7092522265610985e-05,2.9353180502177243e-05,4.532344834801035
ENSG00000116299,-0.8466102852603564,1.7312215556287883e-05,2.971678049928845e-05,4.52699824360364
ENSG00000176293,-0.4747269395790515,1.735355180471653e-05,2.9774033225203618e-05,4.526162331332198
ENSG00000137312,0.40956676984496404,1.7441879195229187e-05,2.9911820412967754e-05,4.524157155298717
ENSG00000278022,-0.39551149806892083,1.7566465786221507e-05,3.011163482656536e-05,4.521265665049106
ENSG00000123700,0.5779519777002009,1.7719701644105342e-05,3.036035238057553e-05,4.517693192063403
ENSG00000254288,0.5939531955844657,1.7765036612182992e-05,3.0424052600295026e-05,4.516782936741947
ENSG00000203666,0.4823923928054672,1.7794724542769033e-05,3.0460909841454103e-05,4.51625712879966
ENSG00000268051,-0.4089059977854165,1.787098904233212e-05,3.057742620545817e-05,4.514599073266714
ENSG00000133112,-0.5174592268477198,1.8076215389132227e-05,3.091438945504961e-05,4.509839326196361
ENSG00000270562,-0.42497251874998726,1.8423214774964025e-05,3.149339647599258e-05,4.501780499374968
ENSG00000212864,0.6536565331668065,1.8516062732955536e-05,3.163761520564551e-05,4.499796260384933
ENSG00000102471,-0.4297987781434516,1.8752854262496837e-05,3.202753956003352e-05,4.494476423700964
ENSG00000134463,0.8975016103938195,1.877325331122937e-05,3.20477047372474e-05,4.494203069285361
ENSG00000187583,0.3937121574511373,1.916908349560807e-05,3.270845445499456e-05,4.485339976740976
ENSG00000169994,0.479329913065392,1.9265055574304073e-05,3.285718211804032e-05,4.483369685059853
ENSG00000026559,-0.8119865100341415,1.9327961129772975e-05,3.29494035713223e-05,4.482152442315128
ENSG00000204613,-0.7943515418048925,1.985343822868028e-05,3.3829750841926656e-05,4.470701200804241
ENSG00000092036,0.4747010244467157,1.9907212940307484e-05,3.3905892359519145e-05,4.469724821063845
ENSG00000211593,0.5504043633534101,2.020606154213598e-05,3.4399182817054864e-05,4.463451874354609
ENSG00000129116,-0.4290574201372658,2.0555341689141698e-05,3.4977839644388015e-05,4.456207017598762
ENSG00000236552,-0.3896961857036704,2.0662392946184986e-05,3.514396976254902e-05,4.45414918340435
ENSG00000039068,-0.647237697796722,2.0690970490033402e-05,3.516051021768774e-05,4.4539448314617855
ENSG00000142453,-0.4935994523832377,2.0685031313346528e-05,3.516051021768774e-05,4.4539448314617855
ENSG00000255186,-0.49112612305875,2.0757176300686816e-05,3.5256952459727607e-05,4.452755229958525
ENSG00000257322,0.6598066842016137,2.0936230624561028e-05,3.5544897692131374e-05,4.449222731451407
ENSG00000232973,0.5961770966042155,2.094632931691798e-05,3.5545863672476824e-05,4.449210929075806
ENSG00000267174,0.4711107615826826,2.10034360732553e-05,3.5626565053770925e-05,4.448226048266602
ENSG00000268240,0.8665230035092042,2.1017371537602447e-05,3.563399810693506e-05,4.448135447411335
ENSG00000165879,0.396708780010075,2.104518374900604e-05,3.56649411103101e-05,4.447758488746578
ENSG00000105499,0.6666396726025754,2.1538206435704068e-05,3.6483882836138134e-05,4.437898947630548
ENSG00000164125,0.41061584371801774,2.159574068123353e-05,3.654814552676999e-05,4.437134654490613
ENSG00000186197,-0.5172389810046901,2.1588151002624878e-05,3.654814552676999e-05,4.437134654490613
ENSG00000237803,0.6813871361778344,2.1695837601257153e-05,3.670089535269351e-05,4.435323340598293
ENSG00000169413,0.40291532437634103,2.2024408638048215e-05,3.723982058926557e-05,4.428992419991437
ENSG00000166681,0.47956943987769074,2.217632065340427e-05,3.7479690093882156e-05,4.426204008794754
ENSG00000285280,-0.4654289409973933,2.242992790701748e-05,3.7891137270459783e-05,4.421462359547575
ENSG00000137501,-0.440829341429874,2.254927356147017e-05,3.807550492724478e-05,4.419354328683656
ENSG00000272668,-0.5326651742355403,2.284523860112677e-05,3.855780089692437e-05,4.413887743585746
ENSG00000227560,0.4238345261706313,2.3167692057123126e-05,3.9084347070587636e-05,4.40799713881776
ENSG00000243806,0.5203730824722199,2.4155958385804634e-05,4.073314863429081e-05,4.390052018059203
ENSG00000173281,0.48231430118404345,2.4364119559279034e-05,4.106559690741563e-05,4.386521860119931
ENSG00000212907,-0.6146671179958303,2.438425616001512e-05,4.1080973566782476e-05,4.386359272726384
ENSG00000171236,0.5867764737590021,2.4402372262119115e-05,4.1092933877067405e-05,4.386232850679366
ENSG00000159958,-0.49110415343960556,2.531153491272779e-05,4.2604704523679895e-05,4.370542442308899
ENSG00000160856,-0.4369603956035312,2.636837950788612e-05,4.436357941561354e-05,4.352973420644259
ENSG00000154451,0.6764242310733662,2.669274114001437e-05,4.4889055208410106e-05,4.3478595352107785
ENSG00000119138,0.472509563778228,2.673545661809696e-05,4.494062784384933e-05,4.34736086455564
ENSG00000251634,0.4838131656851002,2.722472059401915e-05,4.574243595301416e-05,4.339680711334372
ENSG00000186642,0.49631398892473205,2.7830299526918082e-05,4.6738864131204166e-05,4.330321846234429
ENSG00000135604,0.4141174643668973,2.8063650982632406e-05,4.7109549129261416e-05,4.326891052238328
ENSG00000198722,0.432913957907221,2.8606820285663213e-05,4.799974793770751e-05,4.318761043240041
ENSG00000225873,0.5801377565295154,2.9708526316365006e-05,4.9825900701457494e-05,4.302544841826928
ENSG00000157985,-0.5224509837155668,2.9895716118034346e-05,5.011731286304185e-05,4.300012222594851
ENSG00000256720,-0.5547943868617146,2.9954566005167673e-05,5.0193410242262096e-05,4.29935329646613
ENSG00000270127,-0.434065775757634,3.0202177753889864e-05,5.058559632779937e-05,4.295973125963626
ENSG00000070182,-0.909685491733728,3.0285593037758097e-05,5.070254130648012e-05,4.294970272467028
ENSG00000158517,0.37509971613304627,3.1165450200299204e-05,5.215214412163124e-05,4.282727831800231
ENSG00000137757,0.7439970780223862,3.118777158327868e-05,5.2166093276067034e-05,4.282611686416913
ENSG00000130158,0.4327148933241978,3.120219866390329e-05,5.2166831473043156e-05,4.282605540804221
ENSG00000157693,0.3861330747448672,3.123146418063042e-05,5.219236621583847e-05,4.282393013334487
ENSG00000207967,-0.4210064823286505,3.130761889508155e-05,5.229620173697008e-05,4.281529852711636
ENSG00000162522,0.472651540960716,3.163933152499133e-05,5.282663678971247e-05,4.277147037811333
ENSG00000123836,0.7921212789091189,3.2085961902389516e-05,5.354838384604604e-05,4.271253632158659
ENSG00000175274,0.41504358320166823,3.237065602289003e-05,5.3999350163407794e-05,4.267611466513037
ENSG00000254952,0.3957445751538738,3.3285555583191666e-05,5.550072522364993e-05,4.255701341948107
ENSG00000204677,-0.668739014418541,3.4092003898714425e-05,5.6820006497857375e-05,4.245498720947763
ENSG00000240047,0.5710837773106618,3.431115840658708e-05,5.7159723473233497e-05,4.242909880901698
ENSG00000163508,-0.4497942877266206,3.581487247366206e-05,5.9638158181589064e-05,4.224475777424342
ENSG00000286872,0.4745767703345841,3.7165290208874375e-05,6.185922912945177e-05,4.208595496342399
ENSG00000167874,0.4326168420057819,3.7264149028764204e-05,6.199610877666836e-05,4.207635568402627
ENSG00000272079,0.41002760860095067,3.730933078228967e-05,6.204360402048172e-05,4.207302982606551
ENSG00000130821,-0.786243247428149,3.745546151750545e-05,6.225885537446317e-05,4.205798868059608
ENSG00000196205,-0.4024946030852704,3.751548157450895e-05,6.233084466499707e-05,4.205296987806193
ENSG00000186529,0.4519120220351355,3.798285438626448e-05,6.307927286766096e-05,4.200113321547677
ENSG00000285774,-0.5638824873885511,3.8966792215378157e-05,6.468452824359613e-05,4.189199584894745
ENSG00000126860,0.515840877339713,3.9135897709476034e-05,6.49363427296911e-05,4.187512174857558
ENSG00000198712,-0.5072438261001357,3.956854768489109e-05,6.562502572905458e-05,4.182930513315751
ENSG00000019991,0.4714229760765145,3.9840794898471405e-05,6.604718443168816e-05,4.1801456914763175
ENSG00000248905,0.7806272115835582,4.141367936478614e-05,6.862417771241772e-05,4.163522846434006
ENSG00000120708,-0.4659042594695799,4.240640642190961e-05,7.023796445547195e-05,4.153428083072425
ENSG00000184898,0.3907932241454405,4.2796529924864435e-05,7.080869759272586e-05,4.149913393658691
ENSG00000116741,0.4340084863881536,4.278982424797331e-05,7.080869759272586e-05,4.149913393658691
ENSG00000255733,-0.508675625215846,4.2807939161286004e-05,7.080869759272586e-05,4.149913393658691
ENSG00000228590,-0.4814774985675899,4.305151533501008e-05,7.11800320033633e-05,4.147641821068321
ENSG00000107249,-0.5694789002082669,4.34119842581591e-05,7.174421855690449e-05,4.144213090412762
ENSG00000175003,0.44324879722876004,4.41513459044448e-05,7.293379992186852e-05,4.137071158682886
ENSG00000236320,-0.575470778062706,4.4360687135538534e-05,7.324717264964973e-05,4.1352091344735635
ENSG00000230148,-0.4058506795041565,4.463462035494949e-05,7.366687341768213e-05,4.132727762156283
ENSG00000286830,0.667967529515762,4.468597765114105e-05,7.371901664695095e-05,4.132420466557295
ENSG00000196092,-0.5144244329691969,4.4715634980417417e-05,7.373533089166973e-05,4.132324366488291
ENSG00000237248,-0.5660397671183336,4.539219277213591e-05,7.481788733542508e-05,4.125994559323073
ENSG00000287839,0.37805560581580394,4.6013765002290595e-05,7.580889728734271e-05,4.120279820541602
ENSG00000168461,0.3921164277353423,4.682757597813754e-05,7.711561077194394e-05,4.112857697359532
ENSG00000171840,-0.3891481070270735,4.7269103573855314e-05,7.780836554743175e-05,4.108973707434807
ENSG00000259687,0.5143721707875936,4.7349622252993134e-05,7.790652448331027e-05,4.108426169690154
ENSG00000179094,0.5658896093846547,4.7799533011104486e-05,7.861210675988525e-05,4.104510564722471
ENSG00000107104,-0.474324557637552,4.827750136421634e-05,7.936319087198191e-05,4.100380879283369
ENSG00000137261,0.5214085852661668,4.835507138840383e-05,7.945568999063713e-05,4.099874996593138
ENSG00000196517,-0.7172798195343347,4.8385467943937815e-05,7.947062766661737e-05,4.09979335687021
ENSG00000275613,-0.47074524092871955,4.873152698043256e-05,8.000378329093901e-05,4.096889475213953
ENSG00000124613,-0.47989376796276917,4.899900316630028e-05,8.040751509472065e-05,4.094703359066928
ENSG00000185630,-0.6033220854084674,5.0616844828854624e-05,8.302587124521889e-05,4.080786558367269
ENSG00000230537,0.49463006100069096,5.1178397301707664e-05,8.391007557598663e-05,4.0761858877490065
ENSG00000198786,-0.5841221606610894,5.161120396063057e-05,8.458250912704395e-05,4.072719435719427
ENSG00000152315,0.4771220238543908,5.308991742023115e-05,8.696767324438392e-05,4.06064214899677
ENSG00000143153,-0.4069286813412668,5.3347719670405994e-05,8.735162176058576e-05,4.0587290275426975
ENSG00000177570,-0.5135717526329199,5.421086473167103e-05,8.872598747219523e-05,4.051949158491061
ENSG00000172116,-0.46353332223418,5.4501604047421605e-05,8.916271188459763e-05,4.0498167309207656
ENSG00000250274,-0.47686904554486104,5.464282491418927e-05,8.935455367379481e-05,4.048883310142012
ENSG00000096063,0.43040238743262754,5.5552049554113437e-05,9.080155339037823e-05,4.041906721709104
ENSG00000237422,0.5788304046038786,5.600803801255705e-05,9.150678133457634e-05,4.038546720282656
ENSG00000212316,0.47696521525232477,5.604701670083121e-05,9.153037315853783e-05,4.038434767066932
ENSG00000115423,-0.5577261083352364,5.732768940516707e-05,9.358086716904734e-05,4.028812934726365
ENSG00000278771,0.713908727336462,5.787791625844444e-05,9.44377198792641e-05,4.024854507148244
ENSG00000105011,-0.3679458128112446,5.803555041142814e-05,9.465352122196194e-05,4.023863225135764
ENSG00000205309,0.5971405443052542,5.813895713202363e-05,9.478072993988119e-05,4.023279950968525
ENSG00000214279,-0.5190444905191849,5.8660043425893866e-05,9.55884499688004e-05,4.019594580714007
ENSG00000123405,0.4040470854816557,5.939532335824227e-05,9.674434765338153e-05,4.014374399483789
ENSG00000129355,0.4068564445503483,5.96190194458519e-05,9.70663214897545e-05,4.012931428467689
ENSG00000241549,-0.35984918635352975,5.9664017150980035e-05,9.709720068636802e-05,4.012793290627402
ENSG00000261253,0.5526799256205359,5.9875210769974504e-05,9.739840216834056e-05,4.011448167712397
ENSG00000270210,0.49001947976903426,6.124054272488725e-05,9.957594784822556e-05,4.001845550916175
ENSG00000049768,-0.4757907492876529,6.156879497111077e-05,0.00010006605892908199,3.999713204432807
ENSG00000207042,0.3880406209752713,6.159730573451553e-05,0.00010006879372375563,3.999701335373318
ENSG00000135362,-0.41599007726719417,6.186730133509497e-05,0.00010046366302999749,3.997990990971286
ENSG00000241399,-0.40264642911972115,6.217044069747944e-05,0.00010091198598851102,3.996057246651936
ENSG00000242498,-0.7352991594638174,6.262310255564812e-05,0.00010160251088845911,3.9930955592614685
ENSG00000158163,0.6904241652542248,6.35184424317609e-05,0.00010301034359585572,3.9871191642165824
ENSG00000144668,0.6614643789225995,6.426551020312059e-05,0.00010417659846051274,3.9822298271101433
ENSG00000100365,0.36035118830629254,6.509009138476861e-05,0.00010546743738713595,3.976881606204796
ENSG00000159674,0.484529410417071,6.571591058690437e-05,0.00010643523512338399,3.972914576115585
ENSG00000197061,0.44580062814999893,6.582219356527514e-05,0.00010656110329794977,3.9724012916109834
ENSG00000227354,-0.3969780684037315,6.623880709087425e-05,0.00010718904574792233,3.969849595373787
ENSG00000273472,-0.48132847555120784,6.69018475314212e-05,0.00010821504392549916,3.9657123599349005
ENSG00000012124,-0.4965710775676103,6.731766094014898e-05,0.00010884043142902286,3.9632097454031894
ENSG00000150048,0.4419712212677358,6.77624295220449e-05,0.00010946464361941424,3.960726132518092
ENSG00000155254,0.4609422764030312,6.77482936408373e-05,0.00010946464361941424,3.960726132518092
ENSG00000286044,0.5495934514344417,6.980713143508375e-05,0.00011271887456833872,3.9480033560520025
ENSG00000222009,0.45407458756085506,7.173697294821182e-05,0.00011578490224873651,3.936348066666745
ENSG00000246526,-0.35721390548796045,7.276143486455884e-05,0.00011738760901591889,3.930377743122632
ENSG00000204010,-0.842799427203806,7.362951610243443e-05,0.0001187367466762129,3.925414854685055
ENSG00000272183,0.6964107579417914,7.382785092050918e-05,0.00011900513566702646,3.924434296223238
ENSG00000274525,0.47710947181448476,7.632921471699959e-05,0.000122984004706008,3.9101513692080756
ENSG00000253882,-0.39052131465282736,7.673500009123559e-05,0.0001235844345165409,3.908036225276883
ENSG00000251149,-0.48499494881543254,7.678201028574587e-05,0.000123606775298158,3.9079577234708407
ENSG00000234737,-0.5173268896943183,7.858090524598844e-05,0.00012644813484363109,3.8980875722752346
ENSG00000250361,-0.8443548083934412,8.435534734822504e-05,0.00013566700318671471,3.867525768231897
ENSG00000151474,-0.6474698909736308,8.438269367109332e-05,0.00013566700318671471,3.867525768231897
ENSG00000274213,0.4937056306881017,8.51429492553678e-05,0.00013683033206485215,3.8638176190763946
ENSG00000183734,0.41189734022754815,8.615364598262775e-05,0.0001383949610315252,3.8588797222784113
ENSG00000119669,0.5295989454882435,8.708013024174103e-05,0.00013982302445187002,3.8544213080677467
ENSG00000161911,0.7015635198383112,8.786298615267629e-05,0.00014101933663919215,3.8507213325934253
ENSG00000066336,0.38322893760087623,8.810620151338282e-05,0.00014128810474845998,3.849894400497987
ENSG00000287387,0.3666873085275422,8.807518307620768e-05,0.00014128810474845998,3.849894400497987
ENSG00000115507,-0.7003198565412236,8.849342294076842e-05,0.00014184807372972336,3.8481765574658167
ENSG00000253008,-0.35616941463977136,8.952512243438443e-05,0.00014344016609976542,3.8433292205445224
ENSG00000106066,-0.3715855936609135,9.191711560238263e-05,0.00014720946380287128,3.832064269174827
ENSG00000163739,0.37276616149238573,9.233750940384748e-05,0.0001478192747108803,3.830268932958816
ENSG00000206567,0.44464954503700105,9.374686166413496e-05,0.00015001106564016447,3.823876703816261
ENSG00000282961,-0.41857113921206013,9.737176748152754e-05,0.00015574472242971602,3.807586660935152
ENSG00000166780,-0.42176420850708174,9.812978756932637e-05,0.0001568898875411862,3.804405048297042
ENSG00000215196,0.7387248640760331,9.865788456414077e-05,0.0001576666278595737,3.8022602208764074
ENSG00000179542,0.3555272172584319,9.972313041128153e-05,0.00015930076078547327,3.7977821500987807
ENSG00000229980,0.4636109824840803,9.989952730357198e-05,0.00015951422810030972,3.7972005733600063
ENSG00000118689,-0.3804811243295674,0.00010353509728728624,0.0001652485720503114,3.781862284661382
ENSG00000129521,-0.35404374434165986,0.00010742221637190102,0.00017137932723147595,3.7660415663729565
ENSG00000200095,-0.3658838171340028,0.00010778167852217535,0.00017187929067452503,3.7647764472663243
ENSG00000196724,-0.3492759591558546,0.00010826782405054362,0.0001725807622686016,3.7630076171157927
ENSG00000198121,-0.45447791342487187,0.00010964065979502715,0.00017469443017319576,3.7577209415173995
ENSG00000145425,-0.5715846182182311,0.00011202149967284188,0.00017841169674624263,3.7485766764967354
ENSG00000100678,0.5995020085167881,0.00011367799035420458,0.00018097264362833252,3.7423870694356647
ENSG00000221866,-0.42724496178022775,0.0001148178120487313,0.00018270923163044698,3.7382395087784195
ENSG00000182472,-0.41740123586633776,0.00012035706289162325,0.0001914421512092771,3.717962434259489
ENSG00000275993,0.5186844261863578,0.00012129620792557071,0.0001928537321237761,3.7147719522084746
ENSG00000159556,-0.49366162735056623,0.00012184911459020576,0.0001936502758506466,3.7129818800343233
ENSG00000167549,0.39723290736455263,0.00012548327248548106,0.00019934097375248907,3.7004034246027193
ENSG00000205639,-0.6099685550334428,0.00012571032150427466,0.00019961664504510195,3.699803247869082
ENSG00000078596,-0.3680364051468735,0.00012877185815445986,0.00020439107698558948,3.6895380679331593
ENSG00000145736,0.5381859922110418,0.00012934152108533517,0.0002052079428533816,3.6878058332744814
ENSG00000140807,-0.5185947535590789,0.00013051015437302876,0.0002069740118245737,3.6840841822229597
ENSG00000214401,-0.44930030871917026,0.00013169835630785068,0.00020876960009701787,3.6803327406856186
ENSG00000211683,0.35133728946152076,0.0001320766312952085,0.0002092803036240984,3.6792716432804498
ENSG00000157557,0.41800288740110664,0.0001334863580150934,0.00021142425282220738,3.6748451955398935
ENSG00000143226,0.4119535723489747,0.00013382275211110334,0.00021186709056639027,3.673936497255151
ENSG00000251301,0.6077880739506497,0.00013413220098411297,0.00021226691118826535,3.673117699702739
ENSG00000211799,-0.4942083762053461,0.00013489294073088567,0.0002133802667201881,3.670845746349209
ENSG00000257878,0.4720417881298881,0.00013803404170788892,0.00021825645424774297,3.6610329045399936
ENSG00000007968,-0.49487000885479787,0.00013833849705678316,0.00021864516695839034,3.660260118074441
ENSG00000198858,-0.42846889980506375,0.00014150897353433484,0.00022356140249177,3.6506031745413443
ENSG00000100079,-0.8993857382833138,0.00014160017701014027,0.00022361077910576768,3.6505072652161945
ENSG00000042832,0.47690405856679524,0.0001421375222736088,0.0002243643495897422,3.6490461492271797
ENSG00000104341,0.42930974930584265,0.00014251528782911632,0.0002247704116712913,3.6482608589998944
ENSG00000137331,0.38988965635268485,0.0001424849284327326,0.0002247704116712913,3.6482608589998944
ENSG00000177324,-0.5658911612192856,0.0001439802205692421,0.00022698487858126504,3.644003073941051
ENSG00000143321,-0.40849452409031595,0.00014429390789463917,0.00022738330225897935,3.6432414306027354
ENSG00000274618,0.4228231933832366,0.00014440709920183068,0.0002274655743339647,3.643084322119416
ENSG00000153071,0.37880562042775745,0.00014800302170117288,0.00023303135117998093,3.632585646662709
